AGNO,RBD,DGV_RBD,NOM_RBD,COD_REG_RBD,NOM_REG_RBD_A,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,ESTADO_ESTAB,DC_A,HH_A,DC_UTP,HH_UTP,DC_PDIR,HH_PDIR,DC_DIR,HH_DIR,DC_OES,HH_OES,DC_OF,HH_OF,DC_JUTP,HH_JUTP,DC_IG,HH_IG,DC_OR,HH_OR,DC_DIR_SOST,HH_DIR_SOST,DC_TP_SOST,HH_TP_SOST,DC_SUP_SOST,HH_SUP_SOST,DC_SUBDIR,HH_SUBDIR,DC_PROF_ENC,HH_PROF_ENC,DC_EDUC_TRAD,HH_EDUC_TRAD,DC_TOT,HH_TOT,HH_A_BINARIO
2023,8974,5,COLEGIO CAMPVS COLLEGE,13,RM,131,13123,PROVIDENCIA,133,SANTIAGO ORIENTE,4,3,0,1,35,1240,0,0,2,88,1,44,0,0,0,0,0,0,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1460,1.0
2023,8978,8,COLEGIO DUNALASTAIR,13,RM,131,13114,LAS CONDES,133,SANTIAGO ORIENTE,4,3,0,1,98,4228,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,4272,1.0
2023,8979,6,COLEGIO ALEMAN DE SANTIAGO,13,RM,131,13114,LAS CONDES,133,SANTIAGO ORIENTE,4,3,0,1,98,2814,0,0,3,124,1,22,18,546,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,3536,1.0
2023,8981,8,COLEGIO DE LOS SAGRADOS CORAZONES PROVIDENCIA,13,RM,131,13123,PROVIDENCIA,133,SANTIAGO ORIENTE,4,3,0,1,48,1449,0,0,4,143,1,44,3,78,1,29,0,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,58,1771,1.0
2023,8982,6,COLEGIO EL PATROCINIO DE SAN JOSE,13,RM,131,13123,PROVIDENCIA,133,SANTIAGO ORIENTE,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,8983,4,COLEGIO JOHN JOHN,13,RM,131,13123,PROVIDENCIA,133,SANTIAGO ORIENTE,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,8984,2,COLEGIO TREWHELA´S ENGLISH SCHOOL,13,RM,131,13123,PROVIDENCIA,133,SANTIAGO ORIENTE,4,3,0,1,79,2945,1,44,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,3121,1.0
2023,8986,9,COLEGIO SAINT GABRIEL´S SCHOOL ANEXO,13,RM,131,13123,PROVIDENCIA,133,SANTIAGO ORIENTE,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,8987,7,ESCUELA DE PARVULOS N°730 JARDIN INFANTIL MAMPATO,13,RM,131,13123,PROVIDENCIA,133,SANTIAGO ORIENTE,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,8988,5,COLEGIO MARIANO,13,RM,131,13123,PROVIDENCIA,133,SANTIAGO ORIENTE,4,3,0,1,68,2624,1,38,3,132,1,40,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,75,2898,1.0
2023,8989,3,COLEGIO GRANVILLE`S COLLEGE,13,RM,131,13123,PROVIDENCIA,133,SANTIAGO ORIENTE,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,8991,5,COLEGIO PADRE HURTADO Y JUANITA DE LOS ANDES,13,RM,131,13114,LAS CONDES,133,SANTIAGO ORIENTE,4,3,0,1,115,3938,1,40,7,280,1,40,1,44,0,0,0,0,1,42,0,0,0,0,1,36,1,44,0,0,0,0,0,0,128,4464,1.0
2023,8992,3,COLEGIO ALEMAN SANKT THOMAS MORUS,13,RM,131,13123,PROVIDENCIA,133,SANTIAGO ORIENTE,4,3,0,1,90,3419,2,81,2,84,1,40,1,34,0,0,1,41,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,98,3739,1.0
2023,8993,1,COLEGIO PASTEUR,13,RM,131,13123,PROVIDENCIA,133,SANTIAGO ORIENTE,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,8995,8,COLEGIO SANTIAGO COLLEGE,13,RM,131,13115,LO BARNECHEA,133,SANTIAGO ORIENTE,4,3,0,1,191,6118,2,71,1,38,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,6271,1.0
2023,8996,6,COLEGIO SAN IGNACIO EL BOSQUE,13,RM,131,13123,PROVIDENCIA,133,SANTIAGO ORIENTE,4,3,0,1,151,5046,8,317,4,176,1,44,9,308,0,0,0,0,3,132,0,0,0,0,1,38,0,0,0,0,0,0,0,0,177,6061,1.0
2023,8997,4,WEXFORD COLLEGE N 2,13,RM,131,13123,PROVIDENCIA,133,SANTIAGO ORIENTE,3,2,0,1,15,313,0,0,1,40,1,30,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,403,1.0
2023,8998,2,COLEGIO CAMBRIDGE COLLEGE,13,RM,131,13123,PROVIDENCIA,133,SANTIAGO ORIENTE,4,3,0,1,27,980,0,0,0,0,1,44,0,0,0,0,1,35,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,30,1077,1.0
2023,9001,8,ESCUELA ESPECIAL INSTITUTO BERTOLO,13,RM,131,13123,PROVIDENCIA,133,SANTIAGO ORIENTE,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,9003,4,COLEGIO THE ENGLISH INSTITUTE,13,RM,131,13123,PROVIDENCIA,133,SANTIAGO ORIENTE,4,3,0,1,134,4479,7,270,3,124,1,44,10,357,0,0,0,0,5,195,2,79,0,0,0,0,0,0,0,0,0,0,0,0,162,5548,1.0
2023,9004,2,COLEGIO UNIVERSITARIO INGLES,13,RM,131,13123,PROVIDENCIA,133,SANTIAGO ORIENTE,4,3,0,1,44,1559,3,132,1,44,1,44,0,0,0,0,1,38,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,51,1857,1.0
2023,9005,0,COLEGIO ANDALICAN,13,RM,131,13123,PROVIDENCIA,133,SANTIAGO ORIENTE,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,9006,9,COMPLEJO EDUCACIONAL LA REINA,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,1,1,0,1,53,1850,0,0,1,44,1,44,6,240,0,0,1,44,3,132,1,44,0,0,2,86,0,0,0,0,0,0,0,0,68,2484,1.0
2023,9007,7,LICEO EUGENIO MARÍA DE HOSTOS,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,1,1,0,1,31,1216,1,43,0,0,1,44,0,0,0,0,1,44,1,44,1,44,0,0,1,42,0,0,0,0,0,0,0,0,37,1477,1.0
2023,9008,5,COLEGIO MUNICIPALIZADO CONFEDERAC SUIZA,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,1,1,0,1,30,1106,1,44,0,0,1,44,1,44,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,36,1370,1.0
2023,9010,7,ESCUELA D-231 ESPECIAL DE DESARROLLO,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,1,1,0,1,21,812,0,0,2,74,1,44,1,40,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1058,1.0
2023,9011,5,COLEGIO SAN CONSTANTINO,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,1,1,0,1,19,685,1,44,0,0,1,44,0,0,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,24,905,1.0
2023,9012,3,ESCUELA BASICA YANGTSE EX E-229,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,1,1,0,1,31,1220,1,44,0,0,1,44,0,0,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,35,1396,1.0
2023,9013,1,ESCUELA PALESTINA,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,1,1,0,1,31,1196,0,0,0,0,1,44,2,73,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1401,1.0
2023,9017,4,ESCUELA PARTICULAR SAN LEONARDO MURIALDO,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,3,2,0,1,14,486,1,20,1,44,1,44,1,36,0,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,666,1.0
2023,9020,4,COLEGIO SANTA CATALINA LABOURÉ,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,3,2,0,1,48,1970,1,44,1,44,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2190,1.0
2023,9022,0,ESCUELA BASICA NAZARETH,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,9023,9,COMPLEJO EDUCACIONAL AMSTERDAM,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,9025,5,ESCUELA HERMANAS DEL NINO JESUS,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,3,2,0,1,9,277,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,365,1.0
2023,9026,3,ESCUELA ESPECIAL CTI.LOS COPIHUES   N.3,13,RM,131,13129,SAN JOAQUÍN,131,SANTIAGO CENTRO,3,2,0,1,7,292,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,380,1.0
2023,9027,1,LICEO CATALINA LABOURE,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,9029,8,COLEGIO PARTICULAR INFANTES DE LA REINA,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,9032,8,ESCUELA PARTICULAR ANTINIL,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,3,2,0,1,11,224,0,0,1,30,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,14,328,1.0
2023,9033,6,COLEGIO STA MARIA REINA,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,3,2,0,1,40,1508,0,0,2,88,1,44,0,0,0,0,1,44,1,44,1,40,0,0,1,42,0,0,0,0,0,0,0,0,47,1810,1.0
2023,9035,2,COLEGIO EL CARMEN TERESIANO,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,4,3,0,1,25,864,0,0,0,0,1,44,1,44,0,0,0,0,1,44,0,0,0,0,1,41,0,0,1,44,0,0,0,0,30,1081,1.0
2023,9036,0,COLEGIO JOSÉ ARRIETA,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,3,2,0,1,32,1135,0,0,0,0,1,44,2,39,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1306,1.0
2023,9038,7,COLEGIO SAN LUIS DE LAS CONDES,13,RM,131,13114,LAS CONDES,133,SANTIAGO ORIENTE,4,3,0,1,10,146,0,0,0,0,1,40,1,37,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,253,0.0
2023,9039,5,COLEGIO RUBEN DARIO,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,4,3,0,1,24,875,0,0,1,44,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1007,1.0
2023,9041,7,ESCUELA BASICA SANTA LAURA,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,9042,5,COLEGIO DE LA SALLE,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,4,3,0,1,106,4152,1,36,1,44,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,4320,1.0
2023,9043,3,ESCUELA DE PARVULOS N°750 CHISPITAS,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,4,3,0,1,2,44,0,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,82,0.0
2023,9046,8,COLEGIO THE GRANGE SCHOOL,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,4,3,0,1,246,10796,0,0,6,264,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,255,11192,1.0
2023,9049,2,ESCUELA BASICA PART. PAULA JAVIERA,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,9050,6,COLEGIO REPTON SCHOOL,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,9051,4,COLEGIO ANDREE ENGLISH SCHOOL,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,4,3,0,1,164,5341,3,105,5,214,1,44,11,404,0,0,0,0,0,0,2,79,0,0,0,0,0,0,1,44,0,0,0,0,187,6231,1.0
2023,9052,2,ESCUELA DE PARVULOS LOS TROMPITOS,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,9053,0,COLEGIO TERESIANO ENRIQUE DE OSSO,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,4,3,0,1,70,2497,1,35,0,0,1,40,5,160,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,78,2772,1.0
2023,9054,9,COLEGIO SAINT JOHN´S VILLA ACADEMY,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,4,3,0,1,63,2099,0,0,3,121,1,40,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2432,1.0
2023,9056,5,ESCUELA BASICA N° 733 PEQUENO MOZART,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,4,3,0,1,1,42,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,72,0.0
2023,9057,3,ESCUELA BASICA FARMHOUSE SCHOOL,13,RM,131,13113,LA REINA,133,SANTIAGO ORIENTE,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,9058,1,INSTITUTO SUPERIOR DE COMERCIO DIEGO PORT,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,5,4,0,1,34,1323,0,0,0,0,1,44,6,105,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1560,1.0
2023,9060,3,LICEO POLITECNICO PEDRO DE VALDIVIA,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,5,4,0,1,45,1182,0,0,0,0,1,22,0,0,0,0,2,44,1,22,1,20,0,0,0,0,0,0,0,0,0,0,0,0,50,1290,1.0
2023,9061,1,LICEO POLITECNICO A N° 60 PRESIDENTE MANUEL MONTT,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,5,4,0,1,43,819,0,0,0,0,1,22,0,0,0,0,2,44,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,47,905,1.0
2023,9063,8,LICEO INDUSTRIAL BICENTENARIO CHILENO ALEMAN,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,5,4,0,1,42,1761,0,0,4,176,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2025,1.0
2023,9064,6,LICEO TECNICO B NÕ 58 JOSE MARIA NARBONA,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,5,4,0,1,23,803,0,0,3,132,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1023,1.0
2023,9065,4,LICEO COMERCIAL GABRIEL GONZALEZ VIDELA,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,5,4,0,1,22,744,0,0,2,88,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,920,1.0
2023,9066,2,CENTRO DE DIAG.Y TRATAMIENTO,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,9067,0,EDUC. DIFERENCIAL EXEQUIEL GONZALEZ C. .,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,9069,7,LICEO POLIVALENTE MERCEDES MARIN DEL SOLAR,13,RM,131,13118,MACUL,133,SANTIAGO ORIENTE,3,2,0,1,29,1087,4,176,0,0,1,44,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1395,1.0
2023,9070,0,ESCUELA BENJAMIN CLARO VELASCO,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,1,0,1,47,1974,3,132,0,0,1,44,1,20,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,55,2302,1.0
2023,9071,9,LICEO AUGUSTO D HALMAR,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,1,0,1,40,1515,0,0,1,44,1,44,4,176,0,0,1,44,2,88,2,88,0,0,0,0,0,0,1,44,0,0,0,0,52,2043,1.0
2023,9072,7,LICEO VILLA MACUL ACADEMIA EX LICEO JUANA DE IBARBOUROU A 48,13,RM,131,13118,MACUL,133,SANTIAGO ORIENTE,6,5,0,1,37,1479,0,0,0,0,1,44,4,172,0,0,1,44,1,44,1,44,0,0,1,44,0,0,0,0,0,0,0,0,46,1871,1.0
2023,9073,5,LICEO BICENTENARIO CARMELA SILVA DONOSO,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,1,0,1,90,3735,2,88,0,0,1,44,7,304,0,0,2,88,3,132,2,88,0,0,0,0,0,0,1,44,0,0,1,44,109,4567,1.0
2023,9074,3,LICEO JOSE TORIBIO MEDINA,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,1,0,1,72,2951,0,0,0,0,1,44,6,236,0,0,2,88,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,84,3451,1.0
2023,9075,1,LICEO BICENTENARIO JOAQUIN EDWARDS BELLO,13,RM,131,13118,MACUL,133,SANTIAGO ORIENTE,6,5,0,1,23,763,1,44,0,0,1,44,1,30,0,0,1,44,1,44,1,44,0,0,3,112,0,0,0,0,0,0,0,0,32,1125,1.0
2023,9077,8,COMPLEJO EDUC.MUN. BRIGIDA  WALKER.,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,1,0,1,35,1325,0,0,0,0,1,44,3,120,0,0,0,0,1,44,1,44,0,0,0,0,0,0,1,44,0,0,0,0,42,1621,1.0
2023,9078,6,LICEO LENKA FRANULIC,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,1,0,1,53,2068,0,0,1,44,1,44,6,229,0,0,2,88,3,132,1,44,0,0,0,0,0,0,1,44,0,0,0,0,68,2693,1.0
2023,9082,4,COL TEC PROFESIONAL REPUBLICA ARGENTINA,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,1,0,1,43,1754,3,132,1,44,1,44,6,264,0,0,1,44,2,88,1,44,0,0,0,0,2,88,0,0,0,0,0,0,60,2502,1.0
2023,9083,2,ESCUELA DIFERENCIAL MUNICIPAL AMAPOLAS,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,1,0,1,22,840,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,25,972,1.0
2023,9084,0,ESC.PRESIDENTE EDUARDO FREI MONTALVA,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,1,0,1,48,1919,0,0,1,44,1,44,4,160,0,0,1,44,2,88,1,44,0,0,0,0,0,0,1,44,0,0,0,0,59,2387,1.0
2023,9085,9,ESCUELA JOSE BERNARDO SUAREZ,13,RM,131,13118,MACUL,133,SANTIAGO ORIENTE,6,5,0,1,42,1597,0,0,0,0,1,44,4,152,0,0,2,88,2,88,1,39,0,0,1,40,0,0,1,44,0,0,0,0,54,2092,1.0
2023,9086,7,ESCUELA AURORA DE CHILE,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,1,0,1,18,686,0,0,0,0,1,44,0,0,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,22,862,1.0
2023,9087,5,CENTRO EDUC. VALLE HERMOSO,13,RM,131,13122,PEÑALOLÉN,133,SANTIAGO ORIENTE,1,1,0,1,63,2448,3,132,0,0,1,44,1,23,0,0,1,44,2,88,2,88,0,0,0,0,0,0,0,0,0,0,0,0,73,2867,1.0
2023,9088,3,LICEO ANTONIO HERMIDA FABRES,13,RM,131,13122,PEÑALOLÉN,133,SANTIAGO ORIENTE,1,1,0,1,89,3371,0,0,0,0,1,44,7,286,0,0,2,88,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,102,3921,1.0
2023,9089,1,ESCUELA BÁSICA JOSÉ TORIBIO MEDINA,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,1,0,1,46,1808,3,132,0,0,1,44,4,154,0,0,1,44,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2270,1.0
2023,9090,5,ESCUELA BAS. CENTRO EDUCACIONAL MILLANTU,13,RM,131,13118,MACUL,133,SANTIAGO ORIENTE,6,5,0,1,24,896,0,0,0,0,1,44,2,61,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1089,1.0
2023,9091,3,ESCUELA REPUBLICA DE FRANCIA,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,1,0,1,25,957,1,44,0,0,1,44,4,138,0,0,1,44,1,44,0,0,0,0,0,0,0,0,1,44,0,0,0,0,34,1315,1.0
2023,9092,1,ESCUELA BASICA MUNICIPALIZADA DE MACUL,13,RM,131,13118,MACUL,133,SANTIAGO ORIENTE,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,9094,8,ESCUELA BASICA JOSE PEDRO ALESSANDRI,13,RM,131,13118,MACUL,133,SANTIAGO ORIENTE,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,9095,6,ESCUELA BASICA EL LIBERTADOR,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,9096,4,ESCUELA BASICA BRIGIDA WALKER ANEXO,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,9097,2,ESCUELA REPUBLICA DE COSTA RICA,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,1,0,1,43,1804,1,44,2,88,1,44,0,0,0,0,1,44,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,50,2112,1.0
2023,9098,0,LICEO JUAN BAUTISTA PASTEN,13,RM,131,13122,PEÑALOLÉN,133,SANTIAGO ORIENTE,1,1,0,1,42,1461,0,0,0,0,1,44,2,70,0,0,1,44,1,44,1,44,0,0,1,44,0,0,0,0,0,0,0,0,49,1751,1.0
2023,9099,9,ESCUELA MANUEL GUZMAN MATURANA,13,RM,131,13122,PEÑALOLÉN,133,SANTIAGO ORIENTE,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,9100,6,LICEO REPUBLICA DE SIRIA,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,1,0,1,120,4898,0,0,0,0,1,44,4,151,0,0,4,176,5,220,2,88,0,0,1,44,0,0,2,88,0,0,0,0,139,5709,1.0
2023,9102,2,ESCUELA GUILLERMO ZANARTU IRIGOYEN,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,1,0,1,37,1513,0,0,1,44,1,44,1,44,0,0,1,44,1,44,1,44,0,0,3,129,0,0,0,0,0,0,1,44,47,1950,1.0
2023,9103,0,ESCUELA UNION NACIONAL ARABE,13,RM,131,13122,PEÑALOLÉN,133,SANTIAGO ORIENTE,1,1,0,1,39,1541,0,0,0,0,1,44,5,200,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,48,1917,1.0
2023,9104,9,ESCUELA VILLA MACUL,13,RM,131,13118,MACUL,133,SANTIAGO ORIENTE,6,5,0,1,48,1903,4,176,0,0,1,44,1,44,0,0,1,44,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2299,1.0
2023,9105,7,CENTRO EDUCACIONAL EDUARDO DE LA BARRA,13,RM,131,13122,PEÑALOLÉN,133,SANTIAGO ORIENTE,1,1,0,1,52,2158,0,0,0,0,1,44,5,202,0,0,2,88,4,176,1,44,0,0,0,0,0,0,0,0,0,0,0,0,65,2712,1.0
